size,rm,qm,rl2,ql2,rvar,qvar,rl3,ql3,rtm,qtm,rl4,ql4,rfm,qfm
77,0,1.00E+06,0.613309861,0.335971384,0.596825381,0.635396489,0,1.00E+06,0,1.00E+06,-0.14792181,NA,1.252518192,0.307156897
78,0,1.00E+06,0.619911042,0.336688633,0.605379412,0.712191521,0,1.00E+06,0,1.00E+06,-0.201608694,NA,1.283459619,0.271341645
79,0,1.00E+06,0.648148878,0.314580666,0.620298696,0.682672624,0,1.00E+06,0,1.00E+06,-0.235616266,NA,1.262277542,0.301851904
80,0,1.00E+06,0.630425726,0.344918345,0.604628383,0.685551654,0,1.00E+06,0,1.00E+06,-0.119994679,NA,1.247262156,0.309614808
81,0,1.00E+06,0.623825204,0.345148656,0.606776086,0.718869516,0,1.00E+06,0,1.00E+06,-0.188711213,NA,1.222779959,0.342303133
82,0,1.00E+06,0.614299832,0.370700156,0.599608359,0.666899514,0,1.00E+06,0,1.00E+06,-0.176732646,NA,1.226775883,0.320847175
83,0,1.00E+06,0.593588733,0.404528599,0.590125279,0.730751856,0,1.00E+06,0,1.00E+06,-0.143770984,NA,1.182789791,0.366675459
84,0,1.00E+06,0.556863319,0.361918403,0.564733087,0.744348678,0,1.00E+06,0,1.00E+06,-0.126004478,NA,1.232449646,0.327933355
85,0,1.00E+06,0.56946238,0.390070777,0.572148538,0.778757842,0,1.00E+06,0,1.00E+06,-0.1033605,NA,1.197483718,0.36012967
86,0,1.00E+06,0.559248426,0.405654911,0.56156459,0.75401374,0,1.00E+06,0,1.00E+06,-0.217322552,NA,1.217470518,0.343560647
87,0,1.00E+06,0.57975877,0.327487884,0.575079755,0.746270983,0,1.00E+06,0,1.00E+06,-0.174148014,NA,1.206675809,0.345479535
88,0,1.00E+06,0.575515896,0.448784572,0.571518895,0.716552098,0,1.00E+06,0,1.00E+06,-0.110314041,NA,1.161833607,0.396399752
89,0,1.00E+06,0.584268802,0.353476669,0.575558647,0.77056564,0,1.00E+06,0,1.00E+06,-0.137211011,NA,1.195607562,0.353393599
90,0,1.00E+06,0.567341405,0.404712138,0.569346001,0.694607554,0,1.00E+06,0,1.00E+06,-0.128747532,NA,1.161326216,0.380652559
91,0,1.00E+06,0.509255657,0.442884384,0.532776675,0.8120553,0,1.00E+06,0,1.00E+06,-0.146356638,NA,1.172751648,0.375358544
92,0,1.00E+06,0.553548438,0.427370458,0.554996647,0.774481516,0,1.00E+06,0,1.00E+06,-0.117824728,NA,1.152584123,0.39044988
93,0,1.00E+06,0.593395408,0.342621937,0.581540674,0.730124476,0,1.00E+06,0,1.00E+06,-0.084100094,NA,1.154382612,0.397114022
94,0,1.00E+06,0.551671277,0.350175347,0.555418132,0.739648172,0,1.00E+06,0,1.00E+06,-0.132947167,NA,1.141736975,0.406717204
95,0,1.00E+06,0.565133389,0.409998673,0.566407351,0.770759695,0,1.00E+06,0,1.00E+06,-0.240289258,NA,1.188684539,0.359667136
96,0,1.00E+06,0.560289333,0.396553693,0.565122321,0.721939475,0,1.00E+06,0,1.00E+06,-0.148850888,NA,1.148878644,0.391234597
97,0,1.00E+06,0.547939912,0.425855853,0.553770763,0.794892905,0,1.00E+06,0,1.00E+06,-0.082413936,NA,1.119959899,0.412605889
98,0,1.00E+06,0.56120634,0.388777738,0.556135615,0.783661266,0,1.00E+06,0,1.00E+06,-0.127161939,NA,1.128079229,0.407636231
99,0,1.00E+06,0.56012443,0.383214117,0.558411762,0.736929679,0,1.00E+06,0,1.00E+06,-0.157272473,NA,1.122603003,0.395994814
